user_id,isbn,rating
16795,0446613843,4.0
16795,0446672211,4.0
16795,0449005909,4.0
16795,0449006344,3.0
16795,0449006522,4.0
16795,0449006530,4.0
16795,0449213730,1.0
16795,0451166604,5.0
16795,0451169522,5.0
16795,0451184963,4.0
16795,0451197747,5.0
16795,0451201744,3.0
16795,0451203070,5.0
16795,0451409973,3.0
16795,051508901X,4.0
16795,051511992X,5.0
16795,0515124621,4.0
16795,051513290X,4.0
16795,0515136379,5.0
16795,0515136530,4.0
16795,0525945210,5.0
16795,0553268880,3.0
16795,0553294903,5.0
16795,0553296981,4.0
16795,0553569619,3.0
16795,0553571583,4.0
16795,0553574086,4.0
16795,0553579754,4.0
16795,0553582747,4.0
16795,0670880728,4.0
16795,0670894605,5.0
16795,0671025333,5.0
16795,0671039946,3.0
16795,0671041789,4.0
16795,0671042262,4.0
16795,0671510053,3.0
16795,0671525743,4.0
16795,0671534718,4.0
16795,067164257X,5.0
16795,0671670646,4.0
16795,0679736379,4.0
16795,0679745203,4.0
16795,0684801523,3.0
16795,0684814994,5.0
16795,0684834723,5.0
16795,068484477X,4.0
16795,0684874350,4.0
16795,0688177867,3.0
16795,0743203631,4.0
16795,0743237188,5.0
16795,0743418174,5.0
16795,0743454529,5.0
16795,0765341972,3.0
16795,0786862564,3.0
16795,0786881852,5.0
16795,0786885688,4.0
16795,0804115613,4.0
16795,0811801802,5.0
16795,0842329129,5.0
16795,0842329242,5.0
16795,087113795X,4.0
16795,0877017883,5.0
16795,0893753564,4.0
16795,0894803204,4.0
16795,1551665301,5.0
16795,1558744150,4.0
16795,1573229326,5.0
16795,1878424114,5.0
16795,0515102636,5.0
16795,006001203X,4.0
16795,006017613X,5.0
16795,0060192704,4.0
16795,0060930535,2.0
16795,0060976845,4.0
16795,0061030244,4.0
16795,0061092819,4.0
16795,0070064601,5.0
16795,0140179836,5.0
16795,0140244824,3.0
16795,0142000663,4.0
16795,0142001740,5.0
16795,0312144075,5.0
16795,0312979975,4.0
16795,0316769487,4.0
16795,0345339703,4.0
16795,0345342968,4.0
16795,034538430X,3.0
16795,0345384350,3.0
16795,0345387651,3.0
16795,0345409876,3.0
16795,0345422783,5.0
16795,0345423097,5.0
16795,0345439104,4.0
16795,0345441265,4.0
16795,0374100128,5.0
16795,0374527229,3.0
16795,0375701214,4.0
16795,0375703063,4.0
16795,0380703882,4.0
16795,0380723085,5.0
16795,0380730138,4.0
16795,0380808072,4.0
16795,0380820145,5.0
16795,0385318782,5.0
16795,038533334X,3.0
16795,0385420161,4.0
16795,0385472943,3.0
16795,0385492081,3.0
16795,0385498802,5.0
16795,0385720467,5.0
16795,0399141065,4.0
16795,0399142495,4.0
16795,0425097773,3.0
16795,0425104273,4.0
16795,0425115801,4.0
16795,042513699X,4.0
16795,042516876X,5.0
16795,0425172996,4.0
16795,042517736X,3.0
16795,0425179885,2.0
16795,042518109X,5.0
16795,0440114756,5.0
16795,0440124344,4.0
16795,0440129265,3.0
16795,0440156637,3.0
16795,0440167531,4.0
16795,0440194903,4.0
16795,0440214041,3.0
16795,044021422X,3.0
16795,0440217547,4.0
16795,044022165X,3.0
16795,0440223237,4.0
16795,0440236703,5.0
16795,0440236851,3.0
16795,0440343194,5.0
16795,0441802087,4.0
16795,0446353957,4.0
16795,044651747X,4.0
16795,044651974X,4.0
16795,0446524131,3.0
16795,0446526126,3.0
16795,0446600342,3.0
16795,0446602736,4.0
16795,0446607657,5.0
16795,0449225046,4.0
16795,0449238946,4.0
16795,0451161343,4.0
16795,0451161351,4.0
16795,0451169514,4.0
16795,0451177096,4.0
16795,0451198638,3.0
16795,0451205073,5.0
16795,0451206878,2.0
16795,0451209028,4.0
16795,0451410319,5.0
16795,0451410777,5.0
16795,0451410947,4.0
16795,0451524934,4.0
16795,051510521X,5.0
16795,0515108030,4.0
16795,0515120898,5.0
16795,0515127221,5.0
16795,0525947299,5.0
16795,0553107305,4.0
16795,0553250426,4.0
16795,0553262645,5.0
16795,0553278274,4.0
16795,0553278355,1.0
16795,0553284118,4.0
16795,0553285920,3.0
16795,0553295977,3.0
16795,0553299506,4.0
16795,0553563521,4.0
16795,0553565915,4.0
16795,0553568701,4.0
16795,0553568760,4.0
16795,0553572326,5.0
16795,0553580191,4.0
16795,0553801376,5.0
16795,0553803077,4.0
16795,0590477382,3.0
16795,0590477404,3.0
16795,0670892742,4.0
16795,0671001132,5.0
16795,0671007637,3.0
16795,0671008978,4.0
16795,0671021001,5.0
16795,0671039741,5.0
16795,0671510126,4.0
16795,0671534726,3.0
16795,067169507X,4.0
16795,0671708635,4.0
16795,0671729411,4.0
16795,0671729489,5.0
16795,0671737821,3.0
16795,0671759361,4.0
16795,0671776126,4.0
16795,067973225X,4.0
16795,067974388X,4.0
16795,0679746048,5.0
16795,0684801221,4.0
16795,0684856603,3.0
16795,0684871262,5.0
16795,0688170528,4.0
16795,0688180639,4.0
16795,0740704818,5.0
16795,0743211375,5.0
16795,0743235150,5.0
16795,0743411323,5.0
16795,074341134X,5.0
16795,0743412273,5.0
16795,0743428587,4.0
16795,0743428595,2.0
16795,0767905938,5.0
16795,0767915054,5.0
16795,0786866845,5.0
16795,0786867647,5.0
16795,0786880007,4.0
16795,0786884592,3.0
16795,0786889020,3.0
16795,0802131786,3.0
16795,0802135196,4.0
16795,0804114609,4.0
16795,0807508527,3.0
16795,0811802981,5.0
16795,0812967240,4.0
16795,0842329269,5.0
16795,0842329285,4.0
16795,084233226X,3.0
16795,1400032717,5.0
16795,155166884X,4.0
16795,1551668947,3.0
16795,1558532161,4.0
16795,1558743669,5.0
16795,155874424X,4.0
16795,1558745017,4.0
16795,1573221112,4.0
16795,1882723007,5.0
23872,0312924585,5.0
23872,0345361792,3.0
23872,0836221192,5.0
23872,0140042210,4.0
23872,0312955006,5.0
23872,0316171638,4.0
23872,0345313860,5.0
23872,0345337662,5.0
23872,034538475X,4.0
23872,0380732661,4.0
23872,0385474547,4.0
23872,0385490445,5.0
23872,0439064864,5.0
23872,0439139597,5.0
23872,0440200989,4.0
23872,0440216818,3.0
23872,0440219078,5.0
23872,0440224810,3.0
23872,0441004520,4.0
23872,0446603309,4.0
23872,0451157443,2.0
23872,0451191137,5.0
23872,051508901X,3.0
23872,0525945210,5.0
23872,0553210092,5.0
23872,0553279378,4.0
23872,0553569155,4.0
23872,0618002219,5.0
23872,0670805149,5.0
23872,0671528203,4.0
23872,0671568175,5.0
23872,0671644475,4.0
23872,0671867091,5.0
23872,068484477X,4.0
23872,0802132952,3.0
23872,0812511816,5.0
23872,1558745157,5.0
23872,0441003745,4.0
23872,0345339703,5.0
23872,0345342968,5.0
23872,0440217547,3.0
23872,0451524934,4.0
23872,0515108030,3.0
23872,0743235150,5.0
23872,1558743669,4.0
23872,006017143X,5.0
23872,0060915188,5.0
23872,0060916508,4.0
23872,0061096113,4.0
23872,0140089225,5.0
23872,0156838389,3.0
23872,0345301110,4.0
23872,0345391802,5.0
23872,0345409671,3.0
23872,0345422384,5.0
23872,0345434803,2.0
23872,0380002450,5.0
23872,0380769557,1.0
23872,0385333064,4.0
23872,0385491026,5.0
23872,0425160394,4.0
23872,0439136350,5.0
23872,0440181275,4.0
23872,0440211727,5.0
23872,0441005241,4.0
23872,0446606812,4.0
23872,0451173139,4.0
23872,0451180232,5.0
23872,0451190572,5.0
23872,0451409000,5.0
23872,051511054X,3.0
23872,051511331X,3.0
23872,0553277537,4.0
23872,0553561618,3.0
23872,0553566032,4.0
23872,0670868361,4.0
23872,0671034057,4.0
23872,0671670913,4.0
23872,0671749412,3.0
23872,0671870114,3.0
23872,0671880608,3.0
23872,0684853507,4.0
23872,0684853523,5.0
23872,1551660504,3.0
23902,0312924585,3.0
23902,0345361792,5.0
23902,0345370775,4.0
23902,0380778556,4.0
23902,0413588106,3.0
23902,0451526341,5.0
23902,0007110928,4.0
23902,0060198133,5.0
23902,0060964049,5.0
23902,0140042598,5.0
23902,014023313X,5.0
23902,014027927X,3.0
23902,0140279288,3.0
23902,014028009X,5.0
23902,0140298479,5.0
23902,0141007338,5.0
23902,0156001314,5.0
23902,0316291161,4.0
23902,0330253603,5.0
23902,034536676X,5.0
23902,0345418018,5.0
23902,0380018179,4.0
23902,038549081X,4.0
23902,0385494149,4.0
23902,039480001X,4.0
23902,044021145X,3.0
23902,0440215625,3.0
23902,044023722X,3.0
23902,0446364495,4.0
23902,0449205878,4.0
23902,0553213105,5.0
23902,0571081789,5.0
23902,0679745203,5.0
23902,0684801523,5.0
23902,0684804522,4.0
23902,0802132952,5.0
23902,1573229326,4.0
23902,0553212583,5.0
23902,0142000663,4.0
23902,0345387651,5.0
23902,0385420161,4.0
23902,0802131786,5.0
23902,0345301110,4.0
23902,0060973277,4.0
23902,0060977493,4.0
23902,0099143712,4.0
23902,0099771519,5.0
23902,0140177396,4.0
23902,0140276904,3.0
23902,014027944X,5.0
23902,0140293442,5.0
23902,0140293469,5.0
23902,0140431357,5.0
23902,0140620427,4.0
23902,0140622179,4.0
23902,0142001430,4.0
23902,0156005891,4.0
23902,0156006529,4.0
23902,0156628708,4.0
23902,0156711427,4.0
23902,0312950586,4.0
23902,0330294911,3.0
23902,0330330276,4.0
23902,0330334026,5.0
23902,0330335278,4.0
23902,0330345605,4.0
23902,0345310020,5.0
23902,0345345738,4.0
23902,0345404114,4.0
23902,0345424719,5.0
23902,034543479X,5.0
23902,0349103232,4.0
23902,0349105715,5.0
23902,0375703861,5.0
23902,038000321X,4.0
23902,0380820889,4.0
23902,0385490992,3.0
23902,0385503954,4.0
23902,0393312836,5.0
23902,0394577892,4.0
23902,0394758285,5.0
23902,0399141146,5.0
23902,0440184622,4.0
23902,0440213320,5.0
23902,0440215285,4.0
23902,0440217490,4.0
23902,0440217563,3.0
23902,0440220602,3.0
23902,044022425X,4.0
23902,0446310786,4.0
23902,0446604275,4.0
23902,0446673544,4.0
23902,0449134482,4.0
23902,0449219550,3.0
23902,0451183665,4.0
23902,0451203895,4.0
23902,0451527097,5.0
23902,0452272971,3.0
23902,0552996181,4.0
23902,0553212737,5.0
23902,0553213237,4.0
23902,0553258478,4.0
23902,0553279912,4.0
23902,0553572423,4.0
23902,0571135390,5.0
23902,0571154913,5.0
23902,0571206484,3.0
23902,0670825379,3.0
23902,0679723161,5.0
23902,0679731377,4.0
23902,0679745580,5.0
23902,0679774386,5.0
23902,0679777504,5.0
23902,0684801469,5.0
23902,0684803356,4.0
23902,068484267X,4.0
23902,0688147259,4.0
23902,0743422910,3.0
23902,0860681297,4.0
23902,1857027051,5.0
25981,0312265867,5.0
25981,0312980140,5.0
25981,0345380371,3.0
25981,0440236673,3.0
25981,0061093491,3.0
25981,0312966091,5.0
25981,0312983867,5.0
25981,0345362861,3.0
25981,0373218192,3.0
25981,0375504397,5.0
25981,038531258X,3.0
25981,038531292X,3.0
25981,0385315309,3.0
25981,038531695X,3.0
25981,0385319568,3.0
25981,0385503822,5.0
25981,0385508042,3.0
25981,0394820371,3.0
25981,039914613X,3.0
25981,0399149821,3.0
25981,0425120279,3.0
25981,0440200563,3.0
25981,044020271X,3.0
25981,0440205573,3.0
25981,0440207622,3.0
25981,0440209412,3.0
25981,0440220696,3.0
25981,0440225817,3.0
25981,0440225825,3.0
25981,0440236053,3.0
25981,044023669X,3.0
25981,0440236754,3.0
25981,0440236819,3.0
25981,0446363251,3.0
25981,0446363669,3.0
25981,0446516325,3.0
25981,0446519790,3.0
25981,0446527017,3.0
25981,0446527793,3.0
25981,0449005615,3.0
25981,0451205626,3.0
25981,0525946829,3.0
25981,0553278398,3.0
25981,0553569910,3.0
25981,0553583360,3.0
25981,0553802461,3.0
25981,0670844527,5.0
25981,067101420X,3.0
25981,0671888587,3.0
25981,0684867621,5.0
25981,0743206061,3.0
25981,0743437640,3.0
25981,080410526X,3.0
25981,0842329242,3.0
25981,0842329250,3.0
25981,155166674X,3.0
25981,0345339703,3.0
25981,0425115801,5.0
25981,0451206878,3.0
25981,0553572326,3.0
25981,0842329269,3.0
25981,0446606812,3.0
25981,0451183665,3.0
25981,0061013420,3.0
25981,0312306326,5.0
25981,0312952716,3.0
25981,0312960344,3.0
25981,0312971346,5.0
25981,0312973055,3.0
25981,0312983212,3.0
25981,0312983271,5.0
25981,0316602051,3.0
25981,0345308980,3.0
25981,0345316770,3.0
25981,034532532X,3.0
25981,0345339967,3.0
25981,0345351959,3.0
25981,0345441036,5.0
25981,0373825013,3.0
25981,0380711532,3.0
25981,0380720191,3.0
25981,0380820846,3.0
25981,0385335466,3.0
25981,0385336314,3.0
25981,0399143947,3.0
25981,0399149392,3.0
25981,0399149848,3.0
25981,0425184226,3.0
25981,044011585X,3.0
25981,0440126894,3.0
25981,0440166497,3.0
25981,0440223806,3.0
25981,044022473X,3.0
25981,0446364282,3.0
25981,0446610232,3.0
25981,0449223833,4.0
25981,0451170385,3.0
25981,0451208188,3.0
25981,051513225X,3.0
25981,0515133418,3.0
25981,0553213423,3.0
25981,0553586122,3.0
25981,0671525425,3.0
25981,0671670689,3.0
25981,0684853515,5.0
25981,0743222008,3.0
25981,0821770209,3.0
25981,0843947888,5.0
25981,0843950463,5.0
25981,1551667959,3.0
25981,1551668912,3.0
30276,0380759497,4.0
30276,0451184726,4.0
30276,0804106304,3.0
30276,0060542128,4.0
30276,0061009059,4.0
30276,0312980159,4.0
30276,0373218036,3.0
30276,0373483503,4.0
30276,0380892847,4.0
30276,0385504209,4.0
30276,042518630X,5.0
30276,0425189031,4.0
30276,0446610038,4.0
30276,0515122734,4.0
30276,0515126772,3.0
30276,0515127833,4.0
30276,0515130923,4.0
30276,0515135739,4.0
30276,0515136530,4.0
30276,0553279378,3.0
30276,0553583441,4.0
30276,0671525743,5.0
30276,0671705091,5.0
30276,0671793489,4.0
30276,0684801523,3.0
30276,0821769367,4.0
30276,1551666650,4.0
30276,0451410777,4.0
30276,0440217563,4.0
30276,068484267X,4.0
30276,0515133418,4.0
30276,0060922249,3.0
30276,0312979096,4.0
30276,0316601950,3.0
30276,037322706X,3.0
30276,0373270976,4.0
30276,0373835396,3.0
30276,038000917X,3.0
30276,0380804700,4.0
30276,0380807122,4.0
30276,0380807149,3.0
30276,0380808307,4.0
30276,0380811065,3.0
30276,0425157164,4.0
30276,0425157628,4.0
30276,0425171078,5.0
30276,0425178579,4.0
30276,0440212561,4.0
30276,0446610542,3.0
30276,0515123498,4.0
30276,0515124206,4.0
30276,0517707918,3.0
30276,0553575023,4.0
30276,0553576925,3.0
30276,055357695X,4.0
30276,0553578022,4.0
30276,0553583468,4.0
30276,0671003593,5.0
30276,0671568841,4.0
30276,0671724738,4.0
30276,0671737848,4.0
30276,0743444264,4.0
30276,0786889004,4.0
30276,0821762982,4.0
30276,1551662604,3.0
30276,1551668300,3.0
30276,1551668866,4.0
30276,1551669374,4.0
31315,0399145087,4.0
31315,0440234743,5.0
31315,0451184726,2.0
31315,0451188454,5.0
31315,0142000205,5.0
31315,0312924801,4.0
31315,0316168688,5.0
31315,0316690619,5.0
31315,0316693006,5.0
31315,0316693200,5.0
31315,0316693235,5.0
31315,0316693251,5.0
31315,0316693324,5.0
31315,0316780375,4.0
31315,0345313860,5.0
31315,0345469674,5.0
31315,0373250452,4.0
31315,0375727345,5.0
31315,0385306024,4.0
31315,0385319800,5.0
31315,0385472951,4.0
31315,0385493800,5.0
31315,038550120X,3.0
31315,0399142282,5.0
31315,039914613X,5.0
31315,0399148639,5.0
31315,042510687X,4.0
31315,0425169863,5.0
31315,0446606189,5.0
31315,0452266564,3.0
31315,0515134465,5.0
31315,0525946829,5.0
31315,0553569082,4.0
31315,0553569635,4.0
31315,055357227X,5.0
31315,0670844527,3.0
31315,0671693816,5.0
31315,0679425241,4.0
31315,0679450408,4.0
31315,067945960X,5.0
31315,0684835959,5.0
31315,0684835983,5.0
31315,0684867621,5.0
31315,0688149111,5.0
31315,0743206029,3.0
31315,0743206045,5.0
31315,0786881852,4.0
31315,155166674X,4.0
31315,0441304834,5.0
31315,0452262143,5.0
31315,006001203X,5.0
31315,0385472943,5.0
31315,0399141065,4.0
31315,0440214041,3.0
31315,0553295977,3.0
31315,0553568701,4.0
31315,0553572326,5.0
31315,0684856603,5.0
31315,0345301110,3.0
31315,0553561618,5.0
31315,0345316770,4.0
31315,0399143947,5.0
31315,0671525425,3.0
31315,0060086386,1.0
31315,0060198346,5.0
31315,0061099481,3.0
31315,0064400026,4.0
31315,0312134517,4.0
31315,0312421036,4.0
31315,0345300203,3.0
31315,0345433165,4.0
31315,0373250215,5.0
31315,0373250282,5.0
31315,0373484100,3.0
31315,0373484224,3.0
31315,0375401598,3.0
31315,0375411992,5.0
31315,037541200X,5.0
31315,0385324057,5.0
31315,0385336810,5.0
31315,0385497466,2.0
31315,0385507607,5.0
31315,0399138749,5.0
31315,0399142851,5.0
31315,039914465X,4.0
31315,039914496X,5.0
31315,0399146253,4.0
31315,0399146725,4.0
31315,0399147284,5.0
31315,0399522115,4.0
31315,0425131769,4.0
31315,0425136191,3.0
31315,0425147517,5.0
31315,0425154882,5.0
31315,0425169693,5.0
31315,0425188361,5.0
31315,0440110653,4.0
31315,0446357448,4.0
31315,0446605581,4.0
31315,0449226182,5.0
31315,0451124340,5.0
31315,0451178017,4.0
31315,0452281636,5.0
31315,0452282934,5.0
31315,0515114693,4.0
31315,051511779X,4.0
31315,0515119644,4.0
31315,0515133876,5.0
31315,051513452X,5.0
31315,0553106333,4.0
31315,0553106341,5.0
31315,0553234811,5.0
31315,0553250531,5.0
31315,0553270222,3.0
31315,0553564528,5.0
31315,0553569783,5.0
31315,0553572202,5.0
31315,0553801341,5.0
31315,0671525433,3.0
31315,0671642561,3.0
31315,0671673661,5.0
31315,0671867083,5.0
31315,0679405283,5.0
31315,0679441018,5.0
31315,0679450432,4.0
31315,0679454470,3.0
31315,0679454489,5.0
31315,0679454497,4.0
31315,0679459618,5.0
31315,0679459626,5.0
31315,0684195976,5.0
31315,0684810395,5.0
31315,0684815451,5.0
31315,0684835975,5.0
31315,0684855631,5.0
31315,0688084915,5.0
31315,0688084923,5.0
31315,0688162827,5.0
31315,0743464451,5.0
31315,0767907817,5.0
31826,0380759489,5.0
31826,0380759497,5.0
31826,0671701231,5.0
31826,0671867172,5.0
31826,0060935464,5.0
31826,0345384369,5.0
31826,0345384377,5.0
31826,0345386108,5.0
31826,0380018179,5.0
31826,0380709546,5.0
31826,038089968X,5.0
31826,0385504209,5.0
31826,0425092178,5.0
31826,0425098605,5.0
31826,0425098648,5.0
31826,0425107469,5.0
31826,0425118703,5.0
31826,042511984X,5.0
31826,0425121259,5.0
31826,042513525X,5.0
31826,0425136981,5.0
31826,0425142485,5.0
31826,0425153975,5.0
31826,0425158594,5.0
31826,0440195934,5.0
31826,0440200989,5.0
31826,0451132378,5.0
31826,0451153553,5.0
31826,0451156609,5.0
31826,0451172817,5.0
31826,0451184963,5.0
31826,0553579754,5.0
31826,0553580221,5.0
31826,0553582747,5.0
31826,0553582763,5.0
31826,0553802488,5.0
31826,0671004530,5.0
31826,0671004549,5.0
31826,0671004573,5.0
31826,0671014919,5.0
31826,067102423X,5.0
31826,0671042858,4.0
31826,0671568175,5.0
31826,0671793489,5.0
31826,0671888587,5.0
31826,0684814994,5.0
31826,0743212002,5.0
31826,074343627X,5.0
31826,0743460529,5.0
31826,0971880107,1.0
31826,034538430X,5.0
31826,0345384350,5.0
31826,0425097773,5.0
31826,0425115801,5.0
31826,0451169514,5.0
31826,0451177096,5.0
31826,0553580191,5.0
31826,0684856603,5.0
31826,0743211375,5.0
31826,0743235150,5.0
31826,0451180232,5.0
31826,0451170385,5.0
31826,0399138749,5.0
31826,0399522115,5.0
31826,0425147517,5.0
31826,0440110653,5.0
31826,0451124340,5.0
31826,0671867083,5.0
31826,0684815451,5.0
31826,034539657X,5.0
31826,0373226144,5.0
31826,0425099334,5.0
31826,0425101452,5.0
31826,0425104338,5.0
31826,0425104346,5.0
31826,0425124347,5.0
31826,0425128164,5.0
31826,0425130711,5.0
31826,0425132951,5.0
31826,0425140032,5.0
31826,0440183057,5.0
31826,0446603392,5.0
31826,0449215296,5.0
31826,0451128370,5.0
31826,0451137965,5.0
31826,0451142934,5.0
31826,0451147367,5.0
31826,0451151259,5.0
31826,0451155750,5.0
31826,0451167317,5.0
31826,0451176464,5.0
31826,0451181379,5.0
31826,0451186362,5.0
31826,0451188462,5.0
31826,0525941908,5.0
31826,0553582755,5.0
31826,0671004565,5.0
31826,0671017128,5.0
31826,0671024248,5.0
31826,0671673688,5.0
31826,0671758896,5.0
31826,0671867113,5.0
31826,0671867156,5.0
31826,0679805273,5.0
31826,0743230051,5.0
31826,0743412621,5.0
35859,0312980140,4.0
35859,0399147195,1.0
35859,0449219461,4.0
35859,059030271X,5.0
35859,0671001795,4.0
35859,0804106304,4.0
35859,0874869870,4.0
35859,1558531025,4.0
35859,0060502258,4.0
35859,0061009059,5.0
35859,0064400042,5.0
35859,0070212570,5.0
35859,0312195516,5.0
35859,0312278586,4.0
35859,0312966091,5.0
35859,0316153990,4.0
35859,0316666343,3.0
35859,0316693200,4.0
35859,0316693235,4.0
35859,0345413881,4.0
35859,0345452550,4.0
35859,0375703055,5.0
35859,0375707972,3.0
35859,0380717018,5.0
35859,0380717581,4.0
35859,0380718332,5.0
35859,0380718340,4.0
35859,0380732661,5.0
35859,038079487X,4.0
35859,0385317093,5.0
35859,0385503822,3.0
35859,0385722206,4.0
35859,0394558235,5.0
35859,039480001X,5.0
35859,0394800133,5.0
35859,0399133143,4.0
35859,0425107469,4.0
35859,0425132048,4.0
35859,0425137562,4.0
35859,0425162443,5.0
35859,0425192032,4.0
35859,0439324599,4.0
35859,044021145X,5.0
35859,0440213991,4.0
35859,0441004520,4.0
35859,0441172695,5.0
35859,0446360589,4.0
35859,0446606383,4.0
35859,0446610038,4.0
35859,0446612790,4.0
35859,0446613266,4.0
35859,0449148408,4.0
35859,0449223612,4.0
35859,0449911004,5.0
35859,0451156609,4.0
35859,0451169522,4.0
35859,0451191013,1.0
35859,0515134465,4.0
35859,0553279556,4.0
35859,0553569619,4.0
35859,055357230X,4.0
35859,059035342X,5.0
35859,0670894605,4.0
35859,067091021X,4.0
35859,067100042X,4.0
35859,0671004530,4.0
35859,0671004549,4.0
35859,0671020293,4.0
35859,0671025333,3.0
35859,0671732277,2.0
35859,067945960X,4.0
35859,068484477X,5.0
35859,0684867621,3.0
35859,0688156134,4.0
35859,0688177751,4.0
35859,0743418174,4.0
35859,0767902890,3.0
35859,0786014245,4.0
35859,0786890436,4.0
35859,0804115613,5.0
35859,0836218515,4.0
35859,0842329129,5.0
35859,0842329242,5.0
35859,0842342702,5.0
35859,0871136791,4.0
35859,0894808249,5.0
35859,1558745157,4.0
35859,0441001971,4.0
35859,0441002935,4.0
35859,0142001740,5.0
35859,0345342968,5.0
35859,0380820145,4.0
35859,0425179885,3.0
35859,0553285920,4.0
35859,0740704818,5.0
35859,0786866845,4.0
35859,1558532161,5.0
35859,155874424X,5.0
35859,1558745017,5.0
35859,0451183665,2.0
35859,0312971346,5.0
35859,0440126894,4.0
35859,039914465X,1.0
35859,039914496X,5.0
35859,0671642561,3.0
35859,0679459618,3.0
35859,0679459626,3.0
35859,0440183057,4.0
35859,0451137965,4.0
35859,0451155750,4.0
35859,0451167317,4.0
35859,0525941908,1.0
35859,0060932813,4.0
35859,0060934417,5.0
35859,0061006629,4.0
35859,0064400964,4.0
35859,0140374248,5.0
35859,0142000892,4.0
35859,0156787334,2.0
35859,0312140940,5.0
35859,0312171838,4.0
35859,0312951426,5.0
35859,0312956126,4.0
35859,0316154067,3.0
35859,0345307674,4.0
35859,0345369068,4.0
35859,0345369947,5.0
35859,0345452534,4.0
35859,0375700757,4.0
35859,0380784491,4.0
35859,0380793660,4.0
35859,0385323921,4.0
35859,0393314804,1.0
35859,039480029X,5.0
35859,0399141464,4.0
35859,0425081818,2.0
35859,0425126064,4.0
35859,0425129586,5.0
35859,0425135020,4.0
35859,0425140989,3.0
35859,0425146413,4.0
35859,0425174271,4.0
35859,042518045X,4.0
35859,0425182908,2.0
35859,0440221919,4.0
35859,0440445450,5.0
35859,0440505712,4.0
35859,0441000916,4.0
35859,0446394521,2.0
35859,0446530077,2.0
35859,0446530387,4.0
35859,0449006565,4.0
35859,0449149986,4.0
35859,0449206211,4.0
35859,0449213323,4.0
35859,0449219402,4.0
35859,0449219615,4.0
35859,0449221512,4.0
35859,0451160959,4.0
35859,0451165594,5.0
35859,0451183746,5.0
35859,0451190548,3.0
35859,0451190556,3.0
35859,0451204123,3.0
35859,0515095826,1.0
35859,051513449X,4.0
35859,0553282085,1.0
35859,0553580256,4.0
35859,0590487922,4.0
35859,0670813028,5.0
35859,0671028030,3.0
35859,0671039954,3.0
35859,0671684027,4.0
35859,067172942X,4.0
35859,0671733893,4.0
35859,0671741187,4.0
35859,0671741454,4.0
35859,0671776134,4.0
35859,0688156142,4.0
35859,0786866586,4.0
35859,0804118558,4.0
35859,0842329293,4.0
35859,0920668372,5.0
38273,0312976275,3.0
38273,0312980140,4.0
38273,0440225701,3.0
38273,0449003787,3.0
38273,0345413873,3.0
38273,0425178765,3.0
38273,0425179559,3.0
38273,0425180638,3.0
38273,0425182878,4.0
38273,0425189864,5.0
38273,0440236053,5.0
38273,044023722X,3.0
38273,0446604844,3.0
38273,0446608890,3.0
38273,0451201256,3.0
38273,0451201558,3.0
38273,0553581554,3.0
38273,0590568752,5.0
38273,067172519X,5.0
38273,0743423682,4.0
38273,0836220889,5.0
38273,067082982X,3.0
38273,0060976845,3.0
38273,0425179885,3.0
38273,0553278274,5.0
38273,0743211375,3.0
38273,0807508527,5.0
38273,0312983271,5.0
38273,0316601950,4.0
38273,0425182908,5.0
38273,0920668372,5.0
38273,0061030597,3.0
38273,0061030635,3.0
38273,0061032425,5.0
38273,0061098752,3.0
38273,0345407288,3.0
38273,0345413903,5.0
38273,0345432401,3.0
38273,0380714752,5.0
38273,0380726262,3.0
38273,0425155722,3.0
38273,0425177068,3.0
38273,0425182150,3.0
38273,0440414806,5.0
38273,0446610100,3.0
38273,0449003795,4.0
38273,0451198387,3.0
38273,0515130044,3.0
38273,0553271636,3.0
38273,0553274295,5.0
38273,0590944649,2.0
38273,0743410653,3.0
38273,0836204387,5.0
38273,0836217691,5.0
38273,0836218051,5.0
38273,0836218221,5.0
38273,0836218620,5.0
38273,0836218833,5.0
38273,0836221362,5.0
38273,0849911788,3.0
38273,0891075275,3.0
38273,0891076182,3.0
39467,0440236673,5.0
39467,0156027321,5.0
39467,0312979479,5.0
39467,0345404475,4.0
39467,0374199698,5.0
39467,0385472951,5.0
39467,044023722X,3.0
39467,0553293354,5.0
39467,0618002227,5.0
39467,0679742298,5.0
39467,1853260150,5.0
39467,8423310353,3.0
39467,0399501487,5.0
39467,044022165X,4.0
39467,0451173139,3.0
39467,0375703861,4.0
39467,0553279912,4.0
39467,0679723161,5.0
39467,0312421273,5.0
39467,0312422156,5.0
39467,0375725849,5.0
39467,0553274503,4.0
39467,0553294385,5.0
39467,0618002235,5.0
39467,0618002243,5.0
39467,185326086X,5.0
39467,2070360024,5.0
39467,8495618605,2.0
46398,0345361792,5.0
46398,0345370775,4.0
46398,0380752891,4.0
46398,0380759489,4.0
46398,043936213X,4.0
46398,0553284789,4.0
46398,0060391626,5.0
46398,0060973897,4.0
46398,0060977477,3.0
46398,006099486X,3.0
46398,014023313X,2.0
46398,0140280553,4.0
46398,0142000205,4.0
46398,0156027321,5.0
46398,0312243022,5.0
46398,0316569321,4.0
46398,0316666343,3.0
46398,0345305183,5.0
46398,034530988X,4.0
46398,0345313151,5.0
46398,0345318854,5.0
46398,0345389964,4.0
46398,0345449347,2.0
46398,0375400117,5.0
46398,0375706771,5.0
