,user_id,location,age,isbn,rating,book_title,book_author,year_of_publication,publisher,img_s,img_m,img_l,Summary,Language,Category,city,state,country
391,198412,"waretown, new jersey, usa",17.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],waretown,new jersey,usa
392,198483,"silver spring, maryland, usa",34.74389988072476,0440234743,10,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],silver spring,maryland,usa
393,198711,"little canada, minnesota, usa",62.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],little canada,minnesota,usa
394,199092,"rotterdam, zuid-holland, netherlands",50.0,0440234743,3,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],rotterdam,zuid-holland,netherlands
395,199640,"bellingham, washington, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],bellingham,washington,usa
396,200234,"r.r.#1 battersea, ontario, canada",53.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],r.r.#1 battersea,ontario,canada
397,200402,"campbell, california, usa",35.0,0440234743,8,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],campbell,california,usa
398,200674,"pittsburg, missouri, usa",58.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],pittsburg,missouri,usa
399,201548,"rheinfelden, baden-wuerttemberg, germany",29.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],rheinfelden,baden-wuerttemberg,germany
400,202619,"encino, california, usa",28.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],encino,california,usa
401,203649,"mount vernon, kentucky, usa",41.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],mount vernon,kentucky,usa
402,203968,"cumberland, maryland, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],cumberland,maryland,usa
403,204504,"woodside, new york, usa",41.0,0440234743,6,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],woodside,new york,usa
404,205963,"santa clara, california, usa",56.0,0440234743,9,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],santa clara,california,usa
405,206423,"columbia, maryland, usa",34.74389988072476,0440234743,4,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],columbia,maryland,usa
406,207259,"florence, oregon, usa",38.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],florence,oregon,usa
407,207291,"brisbane, queensland, australia",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],brisbane,queensland,australia
408,207782,"midland, texas, usa",28.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],midland,texas,usa
409,207825,"fairbanks, alaska, usa",52.0,0440234743,7,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],fairbanks,alaska,usa
410,208147,"federal way, washington, usa",41.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],federal way,washington,usa
411,208607,"springfield, nebraska, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],springfield,nebraska,usa
412,210276,"north fort myers, ,",67.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],north fort myers,",",
413,210717,"wantagh, new york, usa",42.0,0440234743,5,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],wantagh,new york,usa
414,210838,"springfield, illinois, usa",66.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],springfield,illinois,usa
415,211321,"cincinnati, ohio, usa",19.0,0440234743,8,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],cincinnati,ohio,usa
416,212806,"columbia, south carolina, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],columbia,south carolina,usa
417,213220,"york, pennsylvania, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],york,pennsylvania,usa
418,213733,"boulder, colorado, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],boulder,colorado,usa
419,213760,"omaha, nebraska, usa",32.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],omaha,nebraska,usa
420,214786,"boone county, kentucky, usa",34.74389988072476,0440234743,9,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],boone county,kentucky,usa
421,215256,"sun valley, california, usa",34.0,0440234743,5,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],sun valley,california,usa
422,215949,"brown city, michigan, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],brown city,michigan,usa
423,216670,"pensacola, florida, usa",34.74389988072476,0440234743,8,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],pensacola,florida,usa
424,216683,"san jose, california, usa",34.74389988072476,0440234743,9,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],san jose,california,usa
425,217375,"st. petersburg, florida, usa",35.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],st. petersburg,florida,usa
426,217516,"loudoun county, virginia, usa",56.0,0440234743,8,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],loudoun county,virginia,usa
427,217986,"ypsilanti, michigan, usa",35.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],ypsilanti,michigan,usa
428,218121,"brighton, colorado, usa",34.74389988072476,0440234743,8,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],brighton,colorado,usa
429,221445,"portland, oregon, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],portland,oregon,usa
430,222217,"hamburg, hamburg, germany",25.0,0440234743,4,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],hamburg,hamburg,germany
431,223331,"fort lauderdale, florida, usa",34.74389988072476,0440234743,7,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],fort lauderdale,florida,usa
432,224435,"warren, michigan, usa",24.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],warren,michigan,usa
433,224764,"rockaway, new jersey, usa",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],rockaway,new jersey,usa
434,225717,"warsaw, mazowiecka, poland",33.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],warsaw,mazowiecka,poland
435,225810,"el cajon, california, usa",56.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],el cajon,california,usa
436,225826,"dallas, oregon, usa",23.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],dallas,oregon,usa
437,225989,"palmdale, california, usa",27.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],palmdale,california,usa
438,226638,"reno, nevada, usa",50.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],reno,nevada,usa
439,227392,"waltham, massachusetts, usa",30.0,0440234743,7,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],waltham,massachusetts,usa
440,228187,"st. clair, missouri, usa",58.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],st. clair,missouri,usa
441,229011,"mclean, virginia, usa",34.74389988072476,0440234743,7,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],mclean,virginia,usa
442,229609,"vancouver, washington, usa",40.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],vancouver,washington,usa
443,230522,"colorado springs, colorado, usa",52.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],colorado springs,colorado,usa
444,231237,"waianae, hawaii, us",34.74389988072476,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],waianae,hawaii,us
445,231865,"portland, oregon, usa",34.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],portland,oregon,usa
446,232131,"oakland, california, usa",34.74389988072476,0440234743,7,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],oakland,california,usa
447,232271,"iowa city, iowa, usa",46.0,0440234743,0,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,['Fiction'],iowa city,iowa,usa
